#OTUID	taxonomy	confidence
debcfe589551d84637d3ed43ddf5a49d	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.973000025330718
3440b663d46274ff514d8278d3746030	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Desulfuromonadaceae; g__; s__	0.999960278700083
860d33e0aa0cd36427a60a2c31ea856d	k__Bacteria	0.950028865285945
62f7775d0e7fd21a6410fd927182585b	k__Bacteria	0.950432993789978
9cf42d02ddfed4152bdf48fa5b54de27	k__Bacteria	0.956685598454412
e3579625cc7349386417171d097411a4	Unassigned	0.89257812660088
71f466ad7bfc89b8cd601b46b1a0ffc7	k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Nitriliruptorales; f__Nitriliruptoraceae; g__; s__	0.999976579622148
50db3f20a7cb57ab82c57023725e9e33	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.865058588462849
5f34dc8876421bdc7f7ecf7cbc9b1030	k__Bacteria	0.953753440466138
0d4e72c9d62ef340920a48a695e4d312	k__Bacteria	0.92634484981845
cb9c038b0e868c2ff91cf59dd19ba08f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales	0.727838185261378
0607d88ad3a61b4226a63cab7f074109	k__Bacteria	0.934383290719668
c5119316e3b5247b70f065e9d8dcd778	k__Bacteria	0.951475950481353
9ce82c337efd599c11579daf977ba7ba	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__; s__	0.946903232807033
1983276d67bca1e7ba13c2bd954bca5e	Unassigned	0.854726423862469
518ae976fd70c2e2e990257481d3ba99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__OM60; g__; s__	0.937782892667562
d14e9bcd5230d84f6651e7b7f3195682	k__Bacteria	0.960544942656054
9631f4a04f33dc24cbc9651cf917c079	Unassigned	0.910761665886344
1d22c7637a47f378625459f802be40d9	k__Bacteria	0.928456763462901
ee80f7f2938ec17bc9b9bd37f593e848	k__Bacteria	0.960101723416475
e9f579bf7ff38d5eb2a1aa5976100776	k__Bacteria	0.955235256818072
73ebfa4ebe07fc79df4d26beaca919b2	k__Bacteria	0.952090460016201
da148a41e3c246ae2610b472e44975d0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__	0.912279919540493
